y,x,street_count,highway,junction,ref,geometry
10.7579788,106.6997982,4,,,,POINT (106.6997982 10.7579788)
10.7579326,106.6997308,3,,,,POINT (106.6997308 10.7579326)
10.7601706,106.7020454,3,,,,POINT (106.7020454 10.7601706)
10.784448,106.6214445,4,,,,POINT (106.6214445 10.784448)
10.7840669,106.6225865,4,,,,POINT (106.6225865 10.7840669)
10.9189485,106.5624171,4,,,,POINT (106.5624171 10.9189485)
10.9162512,106.564338,3,,,,POINT (106.564338 10.9162512)
10.7593666,106.6570672,4,,,,POINT (106.6570672 10.7593666)
10.7585944,106.6535194,4,,,,POINT (106.6535194 10.7585944)
10.7568673,106.6537104,4,,,,POINT (106.6537104 10.7568673)
10.7566665,106.6527971,4,,,,POINT (106.6527971 10.7566665)
10.7563417,106.6510622,3,,,,POINT (106.6510622 10.7563417)
10.7561005,106.6510302,4,,,,POINT (106.6510302 10.7561005)
10.7552736,106.6509204,3,,,,POINT (106.6509204 10.7552736)
10.7534866,106.6506979,4,,,,POINT (106.6506979 10.7534866)
10.7581234,106.651262,3,,,,POINT (106.651262 10.7581234)
10.7590841,106.6513455,4,,,,POINT (106.6513455 10.7590841)
10.8665246,106.8028053,3,,,,POINT (106.8028053 10.8665246)
10.8670719,106.8036545,3,,,,POINT (106.8036545 10.8670719)
10.934536,106.5498763,3,,,,POINT (106.5498763 10.934536)
10.9390845,106.5410449,4,,,,POINT (106.5410449 10.9390845)
10.9348698,106.549617,3,,,,POINT (106.549617 10.9348698)
10.9330286,106.5521316,4,,,,POINT (106.5521316 10.9330286)
10.9393398,106.5404981,3,,,,POINT (106.5404981 10.9393398)
10.939287,106.5404698,3,,,,POINT (106.5404698 10.939287)
10.9392311,106.5402106,3,,,,POINT (106.5402106 10.9392311)
10.9392743,106.5402306,3,,,,POINT (106.5402306 10.9392743)
10.9311803,106.5538148,3,,,,POINT (106.5538148 10.9311803)
10.9311424,106.5537683,3,,,,POINT (106.5537683 10.9311424)
10.9531438,106.5157528,3,,,,POINT (106.5157528 10.9531438)
10.9529795,106.5155655,3,,,,POINT (106.5155655 10.9529795)
10.9672001,106.4889064,3,,,,POINT (106.4889064 10.9672001)
10.9672754,106.4890924,3,,,,POINT (106.4890924 10.9672754)
10.8495308,106.774187,3,,,,POINT (106.774187 10.8495308)
10.8579368,106.7880031,4,,,,POINT (106.7880031 10.8579368)
10.8489328,106.7740681,3,,,,POINT (106.7740681 10.8489328)
10.8578512,106.7878646,4,,,,POINT (106.7878646 10.8578512)
10.856538,106.7857269,3,,,,POINT (106.7857269 10.856538)
10.8565746,106.7852547,3,,,,POINT (106.7852547 10.8565746)
10.8566318,106.7852157,4,,,,POINT (106.7852157 10.8566318)
10.8542281,106.7811989,3,,,,POINT (106.7811989 10.8542281)
10.8524665,106.7782019,3,,,,POINT (106.7782019 10.8524665)
10.8582315,106.7877428,3,,,,POINT (106.7877428 10.8582315)
10.7605203,106.6623833,3,,,,POINT (106.6623833 10.7605203)
10.7623734,106.6620083,4,,,,POINT (106.6620083 10.7623734)
10.7643693,106.6616145,3,,,,POINT (106.6616145 10.7643693)
10.7681721,106.666908,3,,,,POINT (106.666908 10.7681721)
10.80287,106.695011,4,,,,POINT (106.695011 10.80287)
10.7803745,106.6795139,4,,,,POINT (106.6795139 10.7803745)
10.7667468,106.6943395,4,,,,POINT (106.6943395 10.7667468)
10.8128148,106.7157195,3,,,,POINT (106.7157195 10.8128148)
10.7516374,106.7241264,3,,,,POINT (106.7241264 10.7516374)
10.7642951,106.6702276,4,,,,POINT (106.6702276 10.7642951)
10.7555216,106.7233361,3,,,,POINT (106.7233361 10.7555216)
10.7554597,106.7232406,4,,,,POINT (106.7232406 10.7554597)
10.7544235,106.7277149,3,,,,POINT (106.7277149 10.7544235)
10.7637691,106.6679391,4,,,,POINT (106.6679391 10.7637691)
10.7630155,106.6647205,4,traffic_signals,,,POINT (106.6647205 10.7630155)
10.7649135,106.664285,4,traffic_signals,,,POINT (106.664285 10.7649135)
10.7636416,106.678645,3,,,,POINT (106.678645 10.7636416)
10.7911802,106.5108987,3,,,,POINT (106.5108987 10.7911802)
10.7452313,106.7025097,3,,,,POINT (106.7025097 10.7452313)
10.7635499,106.6825708,1,,,,POINT (106.6825708 10.7635499)
10.764258,106.6822984,1,,,,POINT (106.6822984 10.764258)
10.7642283,106.6822104,3,,,,POINT (106.6822104 10.7642283)
10.7639911,106.6902532,3,,,,POINT (106.6902532 10.7639911)
10.7643028,106.691016,2,,,,POINT (106.691016 10.7643028)
10.7652604,106.6928114,3,,,,POINT (106.6928114 10.7652604)
10.7646584,106.6919853,2,,,,POINT (106.6919853 10.7646584)
10.7400239,106.7026513,3,,,,POINT (106.7026513 10.7400239)
10.7651464,106.6930357,3,,,,POINT (106.6930357 10.7651464)
10.7657898,106.6935001,4,,,,POINT (106.6935001 10.7657898)
10.7636034,106.6979806,3,traffic_signals,,,POINT (106.6979806 10.7636034)
10.7636734,106.6979155,4,traffic_signals,,,POINT (106.6979155 10.7636734)
10.7637934,106.6978039,4,traffic_signals,,,POINT (106.6978039 10.7637934)
10.9924339,106.4486948,3,,,,POINT (106.4486948 10.9924339)
10.7359442,106.718169,3,crossing,,,POINT (106.718169 10.7359442)
10.7605009,106.5731755,2,,,,POINT (106.5731755 10.7605009)
11.034675,106.4472308,4,,,,POINT (106.4472308 11.034675)
10.7372112,106.7302884,3,,,,POINT (106.7302884 10.7372112)
10.737538,106.7306629,3,,,,POINT (106.7306629 10.737538)
10.7372444,106.7305206,3,,,,POINT (106.7305206 10.7372444)
11.0751023,106.6903069,3,,,,POINT (106.6903069 11.0751023)
11.0753997,106.689907,3,,,,POINT (106.689907 11.0753997)
11.0753995,106.6897805,3,,,,POINT (106.6897805 11.0753995)
11.074906,106.6895262,3,,,,POINT (106.6895262 11.074906)
11.0747788,106.6895571,3,,,,POINT (106.6895571 11.0747788)
11.074509,106.689997,3,,,,POINT (106.689997 11.074509)
11.0749687,106.6903081,3,,,,POINT (106.6903081 11.0749687)
11.0745419,106.6901055,3,,,,POINT (106.6901055 11.0745419)
11.0759479,106.69355,3,,,,POINT (106.69355 11.0759479)
11.0778892,106.6926374,3,,,,POINT (106.6926374 11.0778892)
11.0758421,106.6936089,3,,,,POINT (106.6936089 11.0758421)
11.0525562,106.767744,3,,,,POINT (106.767744 11.0525562)
10.9829833,106.4840943,3,,,,POINT (106.4840943 10.9829833)
10.9829905,106.4839431,3,,,,POINT (106.4839431 10.9829905)
11.05908,106.7777983,3,,,,POINT (106.7777983 11.05908)
11.0980179,106.7708638,3,,,,POINT (106.7708638 11.0980179)
11.0954797,106.7743738,4,,,,POINT (106.7743738 11.0954797)
10.7337003,106.71159,3,,,,POINT (106.71159 10.7337003)
11.0483279,106.7421006,3,,,,POINT (106.7421006 11.0483279)
10.9716995,106.4817212,3,,,,POINT (106.4817212 10.9716995)
10.9738971,106.4770942,3,,,,POINT (106.4770942 10.9738971)
10.7613461,106.657629,3,,,,POINT (106.657629 10.7613461)
10.7624131,106.6545185,2,,,,POINT (106.6545185 10.7624131)
10.7621436,106.6567534,4,,,,POINT (106.6567534 10.7621436)
10.7338982,106.7193432,3,,,,POINT (106.7193432 10.7338982)
11.0452149,106.7339406,3,,,,POINT (106.7339406 11.0452149)
11.0453201,106.7339012,3,,,,POINT (106.7339012 11.0453201)
11.0495675,106.7490057,3,,,,POINT (106.7490057 11.0495675)
11.0482056,106.7421441,3,,,,POINT (106.7421441 11.0482056)
11.046522,106.7370428,3,,,,POINT (106.7370428 11.046522)
11.044894,106.7331658,4,,,,POINT (106.7331658 11.044894)
11.0511432,106.7636709,3,,,,POINT (106.7636709 11.0511432)
11.0512567,106.7636346,3,,,,POINT (106.7636346 11.0512567)
10.7299457,106.7299233,3,,,,POINT (106.7299233 10.7299457)
10.7309672,106.7203504,3,,,,POINT (106.7203504 10.7309672)
10.73105,106.72046,3,,,,POINT (106.72046 10.73105)
10.729912,106.7298359,3,,,,POINT (106.7298359 10.729912)
10.7299882,106.7298204,3,,,,POINT (106.7298204 10.7299882)
10.7308229,106.7320349,4,,,,POINT (106.7320349 10.7308229)
10.9858759,106.4968178,3,,,,POINT (106.4968178 10.9858759)
10.7607188,106.6731425,4,,,,POINT (106.6731425 10.7607188)
10.7602998,106.6710818,4,,,,POINT (106.6710818 10.7602998)
10.7598739,106.669076,3,,,,POINT (106.669076 10.7598739)
10.7596667,106.6688443,3,,,,POINT (106.6688443 10.7596667)
10.7598753,106.6686863,3,,,,POINT (106.6686863 10.7598753)
10.728612,106.7122901,4,,,,POINT (106.7122901 10.728612)
11.0700246,106.6276062,3,,,,POINT (106.6276062 11.0700246)
10.7314188,106.73499,1,,,,POINT (106.73499 10.7314188)
10.730023,106.7299083,3,,,,POINT (106.7299083 10.730023)
10.7603812,106.6710646,4,,,,POINT (106.6710646 10.7603812)
10.7608056,106.6731217,4,,,,POINT (106.6731217 10.7608056)
10.7588798,106.6755515,4,,,,POINT (106.6755515 10.7588798)
10.7610599,106.6750864,3,,,,POINT (106.6750864 10.7610599)
10.761275,106.6750463,4,,,,POINT (106.6750463 10.761275)
10.742373,106.6199163,3,,,,POINT (106.6199163 10.742373)
10.7582746,106.6807514,4,,,,POINT (106.6807514 10.7582746)
10.7555575,106.6742459,3,,,,POINT (106.6742459 10.7555575)
10.7541257,106.676905,4,,,,POINT (106.676905 10.7541257)
10.7542079,106.6768826,4,,,,POINT (106.6768826 10.7542079)
10.7563822,106.6762239,4,,,,POINT (106.6762239 10.7563822)
10.7610914,106.6747885,4,,,,POINT (106.6747885 10.7610914)
10.7610783,106.6746115,3,,,,POINT (106.6746115 10.7610783)
10.760649,106.6740819,3,,,,POINT (106.6740819 10.760649)
10.7609019,106.6740131,3,,,,POINT (106.6740131 10.7609019)
11.0558236,106.6290902,3,,,,POINT (106.6290902 11.0558236)
10.7405515,106.5996135,3,,,,POINT (106.5996135 10.7405515)
11.0558544,106.6292076,3,,,,POINT (106.6292076 11.0558544)
10.7619301,106.68321,1,,,,POINT (106.68321 10.7619301)
10.7619013,106.6831395,3,,,,POINT (106.6831395 10.7619013)
10.7628393,106.6825233,1,,,,POINT (106.6825233 10.7628393)
11.0460617,106.6334892,3,,,,POINT (106.6334892 11.0460617)
11.0461144,106.6336029,3,,,,POINT (106.6336029 11.0461144)
10.759181,106.6874905,3,,,,POINT (106.6874905 10.759181)
10.7618179,106.6901179,3,,,,POINT (106.6901179 10.7618179)
11.0481523,106.6117405,3,,,,POINT (106.6117405 11.0481523)
11.0504062,106.6086049,3,,,,POINT (106.6086049 11.0504062)
11.0489848,106.6103598,3,,,,POINT (106.6103598 11.0489848)
11.045828,106.6154857,3,,,,POINT (106.6154857 11.045828)
11.04587,106.6335943,3,,,,POINT (106.6335943 11.04587)
10.757531,106.572309,3,,,,POINT (106.572309 10.757531)
10.7575934,106.5724405,3,,,,POINT (106.5724405 10.7575934)
10.9054838,106.7003199,3,,,,POINT (106.7003199 10.9054838)
11.0434734,106.6350219,3,,,,POINT (106.6350219 11.0434734)
11.0434032,106.6348745,3,,,,POINT (106.6348745 11.0434032)
11.0360904,106.6247518,3,,,,POINT (106.6247518 11.0360904)
11.0360347,106.6246693,3,,,,POINT (106.6246693 11.0360347)
11.0397209,106.6218912,3,,,,POINT (106.6218912 11.0397209)
11.0397682,106.6219836,3,,,,POINT (106.6219836 11.0397682)
11.0405697,106.621238,3,,,,POINT (106.621238 11.0405697)
11.0406332,106.6213307,3,,,,POINT (106.6213307 11.0406332)
10.7516985,106.6185399,4,,,,POINT (106.6185399 10.7516985)
10.7574899,106.5837228,2,,,,POINT (106.5837228 10.7574899)
11.0372462,106.6386051,3,,,,POINT (106.6386051 11.0372462)
10.9761603,106.7576618,3,,,,POINT (106.7576618 10.9761603)
10.9763636,106.7576086,3,,,,POINT (106.7576086 10.9763636)
10.9761604,106.7572956,3,,,,POINT (106.7572956 10.9761604)
10.7593757,106.5914466,3,,,,POINT (106.5914466 10.7593757)
10.7592642,106.5913718,3,,,,POINT (106.5913718 10.7592642)
11.0348378,106.6256922,3,,,,POINT (106.6256922 11.0348378)
11.0314225,106.6276686,3,,,,POINT (106.6276686 11.0314225)
11.0347858,106.6256066,3,,,,POINT (106.6256066 11.0347858)
11.0354578,106.6160132,3,,,,POINT (106.6160132 11.0354578)
11.0305667,106.6263305,3,,,,POINT (106.6263305 11.0305667)
10.9063837,106.731752,3,,,,POINT (106.731752 10.9063837)
10.9062746,106.7317855,3,,,,POINT (106.7317855 10.9062746)
10.7419136,106.6191026,3,,,,POINT (106.6191026 10.7419136)
10.7412037,106.6182697,3,,,,POINT (106.6182697 10.7412037)
10.7428654,106.6202276,4,,,,POINT (106.6202276 10.7428654)
10.7416812,106.6192044,3,,,,POINT (106.6192044 10.7416812)
10.7410352,106.6184368,3,,,,POINT (106.6184368 10.7410352)
10.740622,106.6179373,3,,,,POINT (106.6179373 10.740622)
10.7381342,106.6152211,3,,,,POINT (106.6152211 10.7381342)
10.7372099,106.6146571,3,,,,POINT (106.6146571 10.7372099)
10.7448183,106.6225724,3,,,,POINT (106.6225724 10.7448183)
10.7354418,106.6132954,3,,,,POINT (106.6132954 10.7354418)
10.7355164,106.6133421,3,,,,POINT (106.6133421 10.7355164)
10.7329217,106.6119044,4,,,,POINT (106.6119044 10.7329217)
10.7423252,106.6199728,3,,,,POINT (106.6199728 10.7423252)
10.7452192,106.6234132,3,,,,POINT (106.6234132 10.7452192)
10.737347,106.6147384,3,,,,POINT (106.6147384 10.737347)
10.7406733,106.6176454,3,,,,POINT (106.6176454 10.7406733)
10.7384325,106.6152146,3,,,,POINT (106.6152146 10.7384325)
10.9752807,106.7655996,3,,,,POINT (106.7655996 10.9752807)
10.9790499,106.7659621,3,,,,POINT (106.7659621 10.9790499)
10.9786937,106.7655462,3,,,,POINT (106.7655462 10.9786937)
10.9790795,106.7655424,4,,,,POINT (106.7655424 10.9790795)
10.9078197,106.7376325,3,,,,POINT (106.7376325 10.9078197)
10.9509782,106.6611884,3,,,,POINT (106.6611884 10.9509782)
10.9512815,106.6614612,3,,,,POINT (106.6614612 10.9512815)
10.9094274,106.7434127,3,,,,POINT (106.7434127 10.9094274)
10.9083165,106.7391751,3,,,,POINT (106.7391751 10.9083165)
10.9079099,106.7376116,3,,,,POINT (106.7376116 10.9079099)
10.9512462,106.6800512,3,,,,POINT (106.6800512 10.9512462)
10.9513885,106.6801025,4,,,,POINT (106.6801025 10.9513885)
10.9513075,106.680192,4,,,,POINT (106.680192 10.9513075)
10.7578885,106.6093501,3,,,,POINT (106.6093501 10.7578885)
10.9688963,106.7161374,3,,,,POINT (106.7161374 10.9688963)
10.9688123,106.7160377,3,,,,POINT (106.7160377 10.9688123)
11.0326328,106.6455061,3,,,,POINT (106.6455061 11.0326328)
11.0327316,106.6453803,3,,,,POINT (106.6453803 11.0327316)
11.0297163,106.6434048,3,,,,POINT (106.6434048 11.0297163)
11.0300689,106.6434245,3,,,,POINT (106.6434245 11.0300689)
11.0302852,106.6433497,3,,,,POINT (106.6433497 11.0302852)
11.0302189,106.6429881,3,,,,POINT (106.6429881 11.0302189)
11.03693,106.6417229,3,,,,POINT (106.6417229 11.03693)
11.0414088,106.6442582,3,,,,POINT (106.6442582 11.0414088)
11.0369892,106.6416344,3,,,,POINT (106.6416344 11.0369892)
11.0342966,106.6400808,4,,,,POINT (106.6400808 11.0342966)
11.0342188,106.6399836,4,,,,POINT (106.6399836 11.0342188)
10.7478243,106.6264642,4,,,,POINT (106.6264642 10.7478243)
10.7477626,106.6265184,3,,,,POINT (106.6265184 10.7477626)
10.7479672,106.6263386,3,,,,POINT (106.6263386 10.7479672)
10.7461636,106.6242766,4,,,,POINT (106.6242766 10.7461636)
10.7525827,106.6324079,4,,,,POINT (106.6324079 10.7525827)
10.7471509,106.6314074,3,,,,POINT (106.6314074 10.7471509)
11.0366261,106.6488498,3,,,,POINT (106.6488498 11.0366261)
11.0367434,106.6487103,3,,,,POINT (106.6487103 11.0367434)
11.0251455,106.6791501,3,,,,POINT (106.6791501 11.0251455)
11.0261865,106.6706263,2,,,,POINT (106.6706263 11.0261865)
10.958558,106.6869636,3,,,,POINT (106.6869636 10.958558)
10.9585027,106.6870168,3,,,,POINT (106.6870168 10.9585027)
10.9570456,106.6849766,3,,,,POINT (106.6849766 10.9570456)
10.9569735,106.6850231,3,,,,POINT (106.6850231 10.9569735)
11.0255082,106.677871,4,,,,POINT (106.677871 11.0255082)
10.7460084,106.6428372,3,,,,POINT (106.6428372 10.7460084)
10.7490083,106.638766,3,,,,POINT (106.638766 10.7490083)
10.7489246,106.6387884,3,,,,POINT (106.6387884 10.7489246)
10.7459459,106.6429617,4,,,,POINT (106.6429617 10.7459459)
10.7495636,106.6409089,3,,,,POINT (106.6409089 10.7495636)
10.7494857,106.6409302,3,,,,POINT (106.6409302 10.7494857)
10.7512729,106.6476876,3,,,,POINT (106.6476876 10.7512729)
10.745876,106.6485903,4,,,,POINT (106.6485903 10.745876)
10.7477118,106.6481563,4,,,,POINT (106.6481563 10.7477118)
10.9008929,106.6452913,4,,,,POINT (106.6452913 10.9008929)
10.7559678,106.6244903,5,,yes,,POINT (106.6244903 10.7559678)
10.7540447,106.6341397,3,,,,POINT (106.6341397 10.7540447)
10.7545231,106.6318775,4,,,,POINT (106.6318775 10.7545231)
10.9170547,106.7132635,3,,,,POINT (106.7132635 10.9170547)
10.9170472,106.7134345,3,,,,POINT (106.7134345 10.9170472)
11.0227738,106.6490781,3,,,,POINT (106.6490781 11.0227738)
10.7485779,106.653858,3,,,,POINT (106.653858 10.7485779)
10.7474687,106.654319,3,,,,POINT (106.654319 10.7474687)
10.7466935,106.6548017,3,,,,POINT (106.6548017 10.7466935)
10.9150307,106.7410355,3,,,,POINT (106.7410355 10.9150307)
10.9739662,106.7713719,2,,,,POINT (106.7713719 10.9739662)
10.9740153,106.7709599,2,,,,POINT (106.7709599 10.9740153)
10.9651865,106.6684465,3,,,,POINT (106.6684465 10.9651865)
10.9592185,106.6640322,3,,,,POINT (106.6640322 10.9592185)
10.7451347,106.6969442,3,,,,POINT (106.6969442 10.7451347)
10.7453531,106.6956958,3,,,,POINT (106.6956958 10.7453531)
10.7452769,106.6969479,3,,,,POINT (106.6969479 10.7452769)
11.0217286,106.6331579,3,,,,POINT (106.6331579 11.0217286)
11.0216784,106.6330594,3,,,,POINT (106.6330594 11.0216784)
10.747561,106.685496,3,,,,POINT (106.685496 10.747561)
10.9206012,106.7134283,3,,,,POINT (106.7134283 10.9206012)
10.9206281,106.7131779,3,,,,POINT (106.7131779 10.9206281)
10.9067458,106.7678,3,,,,POINT (106.7678 10.9067458)
10.7483071,106.6757702,4,,,,POINT (106.6757702 10.7483071)
11.0168571,106.6359348,3,,,,POINT (106.6359348 11.0168571)
11.0156773,106.6365143,3,,,,POINT (106.6365143 11.0156773)
11.0157302,106.6365905,3,,,,POINT (106.6365905 11.0157302)
11.0199975,106.6341488,3,,,,POINT (106.6341488 11.0199975)
11.0199406,106.6340307,3,,,,POINT (106.6340307 11.0199406)
10.7580377,106.6496262,3,,,,POINT (106.6496262 10.7580377)
10.7581583,106.6496128,3,,,,POINT (106.6496128 10.7581583)
10.7580467,106.6494059,4,,,,POINT (106.6494059 10.7580467)
10.7580533,106.6489302,3,,,,POINT (106.6489302 10.7580533)
11.0127407,106.6383954,3,,,,POINT (106.6383954 11.0127407)
11.0126785,106.6382828,3,,,,POINT (106.6382828 11.0126785)
10.9651992,106.7202595,3,,,,POINT (106.7202595 10.9651992)
11.0104492,106.6407423,3,,,,POINT (106.6407423 11.0104492)
11.0105415,106.6408186,3,,,,POINT (106.6408186 11.0105415)
11.0147579,106.6370538,3,,,,POINT (106.6370538 11.0147579)
11.0148054,106.6371411,3,,,,POINT (106.6371411 11.0148054)
10.9898544,106.6451765,3,,,,POINT (106.6451765 10.9898544)
10.7515964,106.6526008,3,,,,POINT (106.6526008 10.7515964)
10.751144,106.6492192,3,,,,POINT (106.6492192 10.751144)
11.014682,106.6475061,3,,,,POINT (106.6475061 11.014682)
11.0071903,106.6452645,3,,,,POINT (106.6452645 11.0071903)
11.0073304,106.6451151,4,,,,POINT (106.6451151 11.0073304)
11.0072359,106.6451098,4,,,,POINT (106.6451098 11.0072359)
10.7598571,106.6525422,3,,,,POINT (106.6525422 10.7598571)
10.7541904,106.6561021,4,,,,POINT (106.6561021 10.7541904)
10.7560498,106.6560565,4,,,,POINT (106.6560565 10.7560498)
10.7572957,106.656011,4,,,,POINT (106.656011 10.7572957)
10.7575355,106.6571223,3,,,,POINT (106.6571223 10.7575355)
10.9887217,106.6708847,3,,,,POINT (106.6708847 10.9887217)
10.7494579,106.5809901,3,,,,POINT (106.5809901 10.7494579)
10.7490751,106.5815731,3,,,,POINT (106.5815731 10.7490751)
10.965226,106.6684157,3,,,,POINT (106.6684157 10.965226)
10.9653168,106.6684431,3,,,,POINT (106.6684431 10.9653168)
10.9651889,106.668543,3,,,,POINT (106.668543 10.9651889)
10.9653301,106.6685164,3,,,,POINT (106.6685164 10.9653301)
10.9906384,106.6738937,3,,,,POINT (106.6738937 10.9906384)
10.754606,106.6696124,4,,,,POINT (106.6696124 10.754606)
10.7565966,106.6695706,4,,,,POINT (106.6695706 10.7565966)
10.9653702,106.6680336,3,,,,POINT (106.6680336 10.9653702)
10.9654547,106.6680556,3,,,,POINT (106.6680556 10.9654547)
10.965516,106.6676357,3,,,,POINT (106.6676357 10.965516)
10.9655947,106.6676624,3,,,,POINT (106.6676624 10.9655947)
10.9655937,106.6674173,3,,,,POINT (106.6674173 10.9655937)
10.9656726,106.6674433,3,,,,POINT (106.6674433 10.9656726)
11.0055825,106.6759186,3,,,,POINT (106.6759186 11.0055825)
10.7552047,106.6623197,3,,,,POINT (106.6623197 10.7552047)
10.7554031,106.6622787,4,,,,POINT (106.6622787 10.7554031)
11.0093567,106.6423844,3,,,,POINT (106.6423844 11.0093567)
11.0092547,106.6423162,3,,,,POINT (106.6423162 11.0092547)
10.9906263,106.6491976,3,,,,POINT (106.6491976 10.9906263)
10.9905624,106.6487751,3,,,,POINT (106.6487751 10.9905624)
10.9886163,106.644298,3,,,,POINT (106.644298 10.9886163)
10.9878805,106.6437013,3,,,,POINT (106.6437013 10.9878805)
10.7579392,106.667376,3,,,,POINT (106.667376 10.7579392)
10.7489084,106.5812536,3,,,,POINT (106.5812536 10.7489084)
10.7580023,106.6594135,3,,,,POINT (106.6594135 10.7580023)
10.9979456,106.6749584,3,,,,POINT (106.6749584 10.9979456)
10.9662577,106.6832498,3,,,,POINT (106.6832498 10.9662577)
10.9663354,106.6832766,4,,,,POINT (106.6832766 10.9663354)
10.986435,106.6868806,3,,,,POINT (106.6868806 10.986435)
10.9861909,106.6864368,3,,,,POINT (106.6864368 10.9861909)
10.9862736,106.6864142,3,,,,POINT (106.6864142 10.9862736)
10.986135,106.6859999,3,,,,POINT (106.6859999 10.986135)
10.9860548,106.6860293,3,,,,POINT (106.6860293 10.9860548)
10.9844847,106.6812195,3,,,,POINT (106.6812195 10.9844847)
10.9620941,106.6964191,3,,,,POINT (106.6964191 10.9620941)
10.9866835,106.6876628,3,,,,POINT (106.6876628 10.9866835)
10.9665077,106.6940726,3,,,,POINT (106.6940726 10.9665077)
10.9160412,106.7685412,3,,yes,,POINT (106.7685412 10.9160412)
10.9139424,106.7622464,3,,,,POINT (106.7622464 10.9139424)
10.9123535,106.7614428,3,,,,POINT (106.7614428 10.9123535)
10.9114188,106.7609076,3,,,,POINT (106.7609076 10.9114188)
10.9732807,106.6598026,1,,,,POINT (106.6598026 10.9732807)
10.9731956,106.6659108,3,,,,POINT (106.6659108 10.9731956)
10.9731628,106.6658316,3,,,,POINT (106.6658316 10.9731628)
10.9735401,106.665772,3,,,,POINT (106.665772 10.9735401)
10.973514,106.665699,3,,,,POINT (106.665699 10.973514)
10.972858,106.6660479,3,,,,POINT (106.6660479 10.972858)
10.9728191,106.6659717,3,,,,POINT (106.6659717 10.9728191)
10.9755168,106.6650818,3,,,,POINT (106.6650818 10.9755168)
10.9754936,106.6650168,3,,,,POINT (106.6650168 10.9754936)
10.9758527,106.6649752,3,,,,POINT (106.6649752 10.9758527)
10.9758302,106.6649052,3,,,,POINT (106.6649052 10.9758302)
10.9744291,106.6654451,3,,,,POINT (106.6654451 10.9744291)
10.9744034,106.665373,3,,,,POINT (106.665373 10.9744034)
10.974727,106.6653427,3,,,,POINT (106.6653427 10.974727)
10.9747001,106.6652726,3,,,,POINT (106.6652726 10.9747001)
10.9707251,106.6668543,3,,,,POINT (106.6668543 10.9707251)
10.9723949,106.66615,3,,,,POINT (106.66615 10.9723949)
10.9771717,106.6644763,3,,,,POINT (106.6644763 10.9771717)
10.9772088,106.6645492,3,,,,POINT (106.6645492 10.9772088)
10.9818337,106.6493484,3,,,,POINT (106.6493484 10.9818337)
10.9810728,106.6496563,3,,,,POINT (106.6496563 10.9810728)
10.9824288,106.6431629,3,,,,POINT (106.6431629 10.9824288)
10.9838819,106.6431556,3,,,,POINT (106.6431556 10.9838819)
10.9422813,106.7541708,2,,,,POINT (106.7541708 10.9422813)
10.7589762,106.6825719,3,,,,POINT (106.6825719 10.7589762)
10.9693111,106.6779027,3,,,,POINT (106.6779027 10.9693111)
10.9872972,106.6525632,4,,,,POINT (106.6525632 10.9872972)
10.9816056,106.6551586,3,,,,POINT (106.6551586 10.9816056)
10.9835134,106.6628342,3,,,,POINT (106.6628342 10.9835134)
10.9863503,106.6869107,3,,,,POINT (106.6869107 10.9863503)
10.9855045,106.6843663,3,,,,POINT (106.6843663 10.9855045)
10.9855827,106.6843228,3,,,,POINT (106.6843228 10.9855827)
10.7565232,106.5914618,3,,,,POINT (106.5914618 10.7565232)
10.9715112,106.6666034,3,,,,POINT (106.6666034 10.9715112)
10.9714805,106.6665211,3,,,,POINT (106.6665211 10.9714805)
10.9719721,106.6664089,3,,,,POINT (106.6664089 10.9719721)
10.9719392,106.6663353,3,,,,POINT (106.6663353 10.9719392)
10.7584471,106.6868418,3,,,,POINT (106.6868418 10.7584471)
10.7563687,106.5917683,4,,,,POINT (106.5917683 10.7563687)
10.7563106,106.592072,4,,,,POINT (106.592072 10.7563106)
10.7562606,106.5924045,3,,,,POINT (106.5924045 10.7562606)
10.7122431,106.7070697,3,,,,POINT (106.7070697 10.7122431)
10.7584485,106.687149,3,,,,POINT (106.687149 10.7584485)
10.7594379,106.6877152,3,,,,POINT (106.6877152 10.7594379)
10.7516202,106.615098,3,,,,POINT (106.615098 10.7516202)
10.7518728,106.615139,3,,,,POINT (106.615139 10.7518728)
10.7516177,106.6153491,3,,,,POINT (106.6153491 10.7516177)
10.7518395,106.6153514,3,,,,POINT (106.6153514 10.7518395)
10.7516409,106.6150821,3,,,,POINT (106.6150821 10.7516409)
10.7151431,106.7303394,4,,,,POINT (106.7303394 10.7151431)
10.7150196,106.7301406,4,,,,POINT (106.7301406 10.7150196)
10.7189173,106.7277332,3,,,,POINT (106.7277332 10.7189173)
10.7211889,106.7266022,4,,,,POINT (106.7266022 10.7211889)
10.9036127,106.8085201,3,,,,POINT (106.8085201 10.9036127)
10.9034862,106.8085174,3,,,,POINT (106.8085174 10.9034862)
10.75014,106.6240544,3,,,,POINT (106.6240544 10.75014)
10.8446965,106.7808843,3,,,,POINT (106.7808843 10.8446965)
10.8444843,106.7812414,3,,,,POINT (106.7812414 10.8444843)
10.8408785,106.7693558,2,,,,POINT (106.7693558 10.8408785)
10.7526384,106.6323593,4,,,,POINT (106.6323593 10.7526384)
10.7506692,106.6298164,3,,,,POINT (106.6298164 10.7506692)
11.0463576,106.6782792,3,,,,POINT (106.6782792 11.0463576)
10.7519706,106.6241445,3,,,,POINT (106.6241445 10.7519706)
